Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,PM 2.5
300,31-03-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",14,36,74,NA
300,03-04-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",15,34,73,NA
300,07-04-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",15,35,76,NA
300,10-04-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",15,35,84,NA
300,14-04-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",15,34,76,NA
300,17-04-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",15,35,76,NA
300,21-04-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",15,35,79,NA
300,24-04-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",15,36,82,NA
300,28-04-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",15,34,76,NA
300,01-05-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",14,35,75,NA
300,05-05-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",14,35,77,NA
300,08-05-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",14,35,74,NA
300,12-05-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",14,35,74,NA
300,15-05-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",14,35,69,NA
300,19-05-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",15,35,83,NA
300,22-05-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",14,35,70,NA
300,26-05-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",14,35,71,NA
300,29-05-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",14,34,69,NA
300,02-06-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",12,36,73,NA
300,05-06-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",13,36,72,NA
300,09-06-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",13,35,69,NA
300,12-06-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",13,36,73,NA
300,16-06-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",13,36,70,NA
300,19-06-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",13,39,73,NA
300,23-06-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",13,35,64,NA
300,26-06-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",12,36,71,NA
300,30-06-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",12,36,72,NA
300,03-07-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",13,33,77,NA
300,07-07-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",13,34,81,NA
300,10-07-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",13,34,68,NA
300,14-07-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",12,36,80,NA
300,17-07-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",13,35,76,NA
300,21-07-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",13,35,72,NA
300,24-07-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",13,35,77,NA
300,28-07-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",13,36,71,NA
300,31-07-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",13,34,71,NA
300,04-08-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",12,34,62,NA
300,07-08-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",12,35,71,NA
300,11-08-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",13,35,76,NA
300,14-08-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",12,35,74,NA
300,18-08-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",12,36,70,NA
300,21-08-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",12,35,75,NA
300,25-08-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",13,36,72,NA
300,28-08-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",12,37,72,NA
300,01-09-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",12,35,74,NA
300,04-09-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",13,35,66,NA
300,11-09-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",NA,NA,NA,NA
300,15-09-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",12,35,70,NA
300,18-09-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",12,35,70,NA
300,22-09-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",13,37,74,NA
300,25-09-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",12,35,73,NA
300,29-09-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",12,35,72,NA
300,02-10-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",12,33,70,NA
300,06-10-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",12,34,71,NA
300,09-10-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",12,36,75,NA
300,13-10-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",12,35,69,NA
300,16-10-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",12,35,74,NA
300,20-10-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",13,36,72,NA
300,23-10-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",13,36,76,NA
300,27-10-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",13,35,71,NA
300,30-10-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",12,37,72,NA
300,03-11-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",12,35,71,NA
300,06-11-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",12,35,76,NA
300,10-11-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",13,36,80,NA
300,13-11-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",13,36,85,NA
300,17-11-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",12,35,75,NA
300,20-11-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",12,36,74,NA
300,24-11-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",12,35,71,NA
300,27-11-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",12,36,76,NA
300,01-12-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",13,36,73,NA
300,04-12-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",12,35,78,NA
300,08-12-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",13,34,74,NA
300,11-12-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",12,34,71,NA
300,15-12-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",12,35,74,NA
300,18-12-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",12,34,75,NA
300,22-12-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",12,34,75,NA
300,25-12-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",13,35,70,NA
300,29-12-15,Maharashtra,Solapur,"Chitale Clinic, Solapur","Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",12,35,79,NA
303,01-01-15,Maharashtra,Thane,"Terrace Of Maternity Hospital,Dhobighat,Kopri, Thane East",Thane Municipal Corporation,"Residential, Rural and other Areas",36,64,130,NA
303,03-01-15,Maharashtra,Thane,"Terrace Of Maternity Hospital,Dhobighat,Kopri, Thane East",Thane Municipal Corporation,"Residential, Rural and other Areas",34,59,113,NA
303,09-01-15,Maharashtra,Thane,"Terrace Of Maternity Hospital,Dhobighat,Kopri, Thane East",Thane Municipal Corporation,"Residential, Rural and other Areas",34,66,125,NA
303,10-01-15,Maharashtra,Thane,"Terrace Of Maternity Hospital,Dhobighat,Kopri, Thane East",Thane Municipal Corporation,"Residential, Rural and other Areas",34,57,91,NA
303,16-01-15,Maharashtra,Thane,"Terrace Of Maternity Hospital,Dhobighat,Kopri, Thane East",Thane Municipal Corporation,"Residential, Rural and other Areas",36,66,160,NA
303,17-01-15,Maharashtra,Thane,"Terrace Of Maternity Hospital,Dhobighat,Kopri, Thane East",Thane Municipal Corporation,"Residential, Rural and other Areas",35,55,165,NA
303,23-01-15,Maharashtra,Thane,"Terrace Of Maternity Hospital,Dhobighat,Kopri, Thane East",Thane Municipal Corporation,"Residential, Rural and other Areas",33,60,122,NA
303,24-01-15,Maharashtra,Thane,"Terrace Of Maternity Hospital,Dhobighat,Kopri, Thane East",Thane Municipal Corporation,"Residential, Rural and other Areas",36,60,136,NA
303,30-01-15,Maharashtra,Thane,"Terrace Of Maternity Hospital,Dhobighat,Kopri, Thane East",Thane Municipal Corporation,"Residential, Rural and other Areas",31,58,132,NA
303,31-01-15,Maharashtra,Thane,"Terrace Of Maternity Hospital,Dhobighat,Kopri, Thane East",Thane Municipal Corporation,"Residential, Rural and other Areas",32,63,134,NA
303,06-02-15,Maharashtra,Thane,"Terrace Of Maternity Hospital,Dhobighat,Kopri, Thane East",Thane Municipal Corporation,"Residential, Rural and other Areas",31,61,151,NA
303,07-02-15,Maharashtra,Thane,"Terrace Of Maternity Hospital,Dhobighat,Kopri, Thane East",Thane Municipal Corporation,"Residential, Rural and other Areas",32,61,135,NA
303,13-02-15,Maharashtra,Thane,"Terrace Of Maternity Hospital,Dhobighat,Kopri, Thane East",Thane Municipal Corporation,"Residential, Rural and other Areas",30,63,132,NA
303,14-02-15,Maharashtra,Thane,"Terrace Of Maternity Hospital,Dhobighat,Kopri, Thane East",Thane Municipal Corporation,"Residential, Rural and other Areas",26,62,89,NA
303,20-02-15,Maharashtra,Thane,"Terrace Of Maternity Hospital,Dhobighat,Kopri, Thane East",Thane Municipal Corporation,"Residential, Rural and other Areas",21,64,123,NA
303,21-02-15,Maharashtra,Thane,"Terrace Of Maternity Hospital,Dhobighat,Kopri, Thane East",Thane Municipal Corporation,"Residential, Rural and other Areas",22,64,158,NA
303,27-02-15,Maharashtra,Thane,"Terrace Of Maternity Hospital,Dhobighat,Kopri, Thane East",Thane Municipal Corporation,"Residential, Rural and other Areas",22,64,163,NA
303,28-02-15,Maharashtra,Thane,"Terrace Of Maternity Hospital,Dhobighat,Kopri, Thane East",Thane Municipal Corporation,"Residential, Rural and other Areas",22,59,165,NA
303,02-03-15,Maharashtra,Thane,"Terrace Of Maternity Hospital,Dhobighat,Kopri, Thane East",Thane Municipal Corporation,"Residential, Rural and other Areas",26,63,132,NA
